old	role	shape	matched_spelling	file	line	count	line_text
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/rules/design.md	101	1	**Rule ID:** `design.inheritance`
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/rules/design.md	197	1	design.inheritance:
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/rules/design.md	203	1	bin/qmx check src/ --rule-opt="design.inheritance:warning=5"
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/rules/design.md	204	1	bin/qmx check src/ --rule-opt="design.inheritance:error=7"
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/rules/design.ru.md	101	1	**Rule ID:** `design.inheritance`
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/rules/design.ru.md	197	1	design.inheritance:
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/rules/design.ru.md	203	1	bin/qmx check src/ --rule-opt="design.inheritance:warning=5"
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/rules/design.ru.md	204	1	bin/qmx check src/ --rule-opt="design.inheritance:error=7"
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/rules/index.md	54	1	| [Inheritance Depth](design.md)       | `design.inheritance`            | How deep the inheritance chain is                      | 4               | 6
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/rules/index.md	227	1	- **Design:** `design.inheritance`, `design.noc`, `design.type-coverage.param`, `design.type-coverage.return`, `design.type-coverage.property`, `design.data-cla
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/rules/index.ru.md	54	1	| [Глубина наследования](design.ru.md)       | `design.inheritance`            | Глубина цепочки наследования                                   | 4           |
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/rules/index.ru.md	227	1	- **Design:** `design.inheritance`, `design.noc`, `design.type-coverage.param`, `design.type-coverage.return`, `design.type-coverage.property`, `design.data-cla
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/usage/cli-options.md	698	1	| `--dit-warning=N`                    | design.inheritance            | warning             |
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/usage/cli-options.md	699	1	| `--dit-error=N`                      | design.inheritance            | error               |
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/usage/cli-options.ru.md	697	1	| `--dit-warning=N`                    | design.inheritance            | warning             |
design.inheritance	channel-code+producer	plain	design.inheritance	website/docs/usage/cli-options.ru.md	698	1	| `--dit-error=N`                      | design.inheritance            | error               |
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/adr/0048-the-final-published-name-vocabulary.md	265	1	| `design.type-coverage.pct`     | `design.type-coverage.all`  | metric key                              |
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/adr/0048-the-final-published-name-vocabulary.md	311	1	**`design.type-coverage.pct` → `design.type-coverage.all`.** The leaf named a
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/adr/0048-the-final-published-name-vocabulary.md	326	1	`m["design.type-coverage.pct"]` (`ComputedMetricDefaults.php:85`), so the
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/adr/README.md	92	1	- [0048 — The Final Published Name Vocabulary](0048-the-final-published-name-vocabulary.md) — every name the product publishes, in every role, ruled on in one d
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/PLAN.md	4634	1	регистре и без семейства, и `typeCoverage.pct` → `design.type-coverage.pct` даёт
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	530	1	design.type-coverage.pct	metric-keys	metric-key	mixed		design	1		40	no	silent	qmx.yaml.computed_metrics.formula:refuse-loud; format=metrics/json/html metric fie
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	234	1	#     - design.type-coverage.pct (RENAME to design.type-coverage.all) — the
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	301	1	#     with design.type-coverage.pct's 40 the whole step is 1074. That is the
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	370	1	#   design.type-coverage.pct (metric-key) -> design.type-coverage.all
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	475	1	design.type-coverage.pct	metric-keys	metric-key	mixed		rename	design.type-coverage.all	RENAMED to design.type-coverage.all. The leaf named a UNIT where its thre
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/enumeration-metric-key-naming.tsv	324	1	design.type-coverage.pct	design	type-coverage.pct	mixed	no		class	(none)		no	yes: computed_metrics	40	13	25	2	0	trailing token "pct" (percent) is an abbreviatio
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/enumeration-runtime-witness.tsv	365	1	metric-key	design.type-coverage.pct	check_metrics_case-health,check_metrics_finding-gate,check_metrics_mi-forced,check_metrics_noc-forced,check_metrics_src_defa
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X8-one-string-two-jobs/enumeration-metric-keys.tsv	32	1	design.type-coverage.pct	DESIGN_TYPE_COVERAGE_PCT	src/Analysis/Evidence/Design/TypeCoverage/TypeCoveragePercentCollector.php	N	NONE	NONE	NONE
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X9-gate-holes/enumeration-c1-catalog.tsv	73	1	design.type-coverage.pct	yes	yes
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X9-gate-holes/enumeration-js-metric-keys.tsv	87	1	test	tests/hints.test.js	208	design.type-coverage.pct	yes
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X9-gate-holes/enumeration-js-metric-keys.tsv	109	1	test	tests/hints.test.js	268	design.type-coverage.pct	yes
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X9-gate-holes/enumeration-js-metric-keys.tsv	132	1	test	tests/hints.test.js	314	design.type-coverage.pct	yes
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X9-gate-holes/enumeration-js-metric-keys.tsv	133	1	test	tests/hints.test.js	314	design.type-coverage.pct	yes
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X9-gate-holes/enumeration-js-metric-keys.tsv	204	1	test	tests/hints.test.js	515	design.type-coverage.pct	yes
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X9-gate-holes/enumeration-js-metric-keys.tsv	205	1	test	tests/hints.test.js	516	design.type-coverage.pct	yes
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X9-gate-holes/enumeration-js-metric-keys.tsv	206	1	test	tests/hints.test.js	517	design.type-coverage.pct	yes
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/X9-gate-holes/enumeration-js-metric-keys.tsv	236	1	test	tests/hints.test.js	628	design.type-coverage.pct	yes
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/enumeration-renames-executed.tsv	104	1	typeCoverage.pct	metric-key	design.type-coverage.pct	Ш5e3
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	docs/internal/plans/rule-vocabulary/enumeration-renames.tsv	94	1	design.type-coverage.pct	metric-key	?		13	25	0	0	0	2	0	0	0	0	0	0
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	src/Analysis/Evidence/ComputedMetrics/ComputedMetricDefaults.php	85	1	SymbolLevel::Class_->value => 'clamp(m["design.type-coverage.pct"] ?? 0, 0, 100)',
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	src/Analysis/Evidence/ComputedMetrics/Health/Metadata/HealthDimensionCatalog.php	29	1	['key' => 'design.type-coverage.pct', 'altKey' => null, 'label' => 'Coverage', 'ideal' => '100%', 'direction' => 'higher'],
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	src/Analysis/Evidence/ComputedMetrics/Health/Metadata/MetricHintCatalog.php	217	1	'design.type-coverage.pct' => [
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	src/Analysis/Evidence/ComputedMetrics/Health/Metadata/MetricHintCatalog.php	397	1	'design.type-coverage.pct' => [
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	src/Analysis/Evidence/Measurement/Contract/MetricName.php	78	1	public const string DESIGN_TYPE_COVERAGE_PCT = 'design.type-coverage.pct';
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	src/Reporting/Template/tests/hints.test.js	208	1	'design.type-coverage.pct': {
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	src/Reporting/Template/tests/hints.test.js	268	1	{ key: 'design.type-coverage.pct', altKey: null, label: 'Coverage', ideal: '100%', direction: 'higher' },
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	src/Reporting/Template/tests/hints.test.js	314	2	expect(resolveBaseKey('design.type-coverage.pct')).toBe('design.type-coverage.pct');
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	src/Reporting/Template/tests/hints.test.js	515	1	expect(getMetricHint('design.type-coverage.pct', 30)).toBe('Low type coverage');
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	src/Reporting/Template/tests/hints.test.js	516	1	expect(getMetricHint('design.type-coverage.pct', 60)).toBe('Moderate type coverage');
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	src/Reporting/Template/tests/hints.test.js	517	1	expect(getMetricHint('design.type-coverage.pct', 95)).toBe('Good type coverage');
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	src/Reporting/Template/tests/hints.test.js	628	1	'design.type-coverage.pct': 85,
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/ComputedMetrics/Health/Unit/HealthDimensionCatalogTest.php	39	1	self::assertSame(['design.type-coverage.pct'], $this->provider->getDecomposition('health.typing'));
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/ComputedMetrics/Health/Unit/MetricHintCatalogTest.php	162	1	self::assertSame('well-typed code', $this->provider->getExplanation('design.type-coverage.pct', 90.0));
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/ComputedMetrics/Health/Unit/MetricHintCatalogTest.php	163	1	self::assertSame('missing type declarations', $this->provider->getExplanation('design.type-coverage.pct', 50.0));
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricEvaluatorTest.php	227	1	'design.type-coverage.pct' => 80.0,
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricEvaluatorTest.php	272	1	'design.type-coverage.pct' => 100.0,
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/Measurement/Integration/Aggregation/GoldenFileAggregationTest.php	478	1	self::assertSame(100.0, $class->get('design.type-coverage.pct'));
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/Measurement/Integration/Aggregation/GoldenFileAggregationTest.php	484	1	self::assertNull($method->get('design.type-coverage.pct'));
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/Measurement/Integration/Aggregation/GoldenFileAggregationTest.php	487	1	self::assertSame(100.0, $emptyClass->get('design.type-coverage.pct'), 'empty class surface is fully typed');
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/Measurement/Unit/FileMeasurement/CompositeCollectorTest.php	454	1	$derivedCollector->method('provides')->willReturn(['design.type-coverage.pct']);
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/Measurement/Unit/FileMeasurement/CompositeCollectorTest.php	456	1	new MetricDefinition('design.type-coverage.pct', SymbolLevel::Class_),
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/Measurement/Unit/FileMeasurement/CompositeCollectorTest.php	460	1	'design.type-coverage.pct',
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/Measurement/Unit/FileMeasurement/CompositeCollectorTest.php	473	1	self::assertSame(100.0, $result->metrics->get($this->derivedSubjectKey('design.type-coverage.pct', $class->subject)));
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/Measurement/Unit/FileMeasurement/CompositeCollectorTest.php	474	1	self::assertFalse($result->metrics->has('design.type-coverage.pct:callable:' . $class->declarationPath->toCanonical()));
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/Measurement/Unit/FileMeasurement/DerivedMetricExtractorTest.php	109	1	$derivedCollector->method('provides')->willReturn(['maintainability.mi', 'design.type-coverage.pct']);
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/Measurement/Unit/FileMeasurement/DerivedMetricExtractorTest.php	112	1	new MetricDefinition('design.type-coverage.pct', SymbolLevel::Class_),
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/Measurement/Unit/FileMeasurement/DerivedMetricExtractorTest.php	140	1	$this->derivedClassKey('design.type-coverage.pct', $class) => 100.0,
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/Measurement/Unit/FileMeasurement/DerivedMetricExtractorTest.php	148	1	self::assertNull($repository->getSubject($this->declarationSubject($callable))->get('design.type-coverage.pct'));
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Evidence/Measurement/Unit/FileMeasurement/DerivedMetricExtractorTest.php	149	1	self::assertSame(100.0, $repository->getSubject($class->subject)->get('design.type-coverage.pct'));
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Run/Unit/Collection/CollectionOrchestratorTest.php	254	1	$derivedCollector->method('provides')->willReturn(['design.type-coverage.pct']);
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Run/Unit/Collection/CollectionOrchestratorTest.php	256	1	new MetricDefinition('design.type-coverage.pct', SymbolLevel::Class_),
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Run/Unit/Collection/CollectionOrchestratorTest.php	265	1	'design.type-coverage.pct:' . $firstSubject->toCanonical() => 100.0,
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Run/Unit/Collection/CollectionOrchestratorTest.php	266	1	'design.type-coverage.pct:' . $secondSubject->toCanonical() => 50.0,
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Run/Unit/Collection/CollectionOrchestratorTest.php	299	1	self::assertSame(100.0, $repository->getSubject($firstSubject)->get('design.type-coverage.pct'));
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Analysis/Run/Unit/Collection/CollectionOrchestratorTest.php	300	1	self::assertSame(50.0, $repository->getSubject($secondSubject)->get('design.type-coverage.pct'));
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	tests/Unit/Reporting/Health/HealthHintProjectorTest.php	35	1	$expectedKeys = ['complexity.ccn', 'complexity.cognitive', 'complexity.npath', 'cohesion.lcom', 'cohesion.tcc', 'cohesion.lcc', 'complexity.wmc', 'coupl
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	website/docs/reference/health-scores.md	220	1	| `design.type-coverage.pct`                | class                     |
design.type-coverage.pct	metric-key	plain	design.type-coverage.pct	website/docs/reference/health-scores.ru.md	245	1	| `design.type-coverage.pct`                                                           | Процент покрытия типами                          | class
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	AGENTS.md	293	1	- **Duplication detection** is memory-intensive (stores tokens of all matching files). Automatically skipped when `duplication.code-duplication` rule is disable
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	CHANGELOG.md	139	1	`duplication.code-duplication` — the exact name, `:project`, or a group like
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	CHANGELOG.md	148	1	instead (`disabled_rules: [duplication.code-duplication]` /
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	CHANGELOG.md	149	1	`--disable-rule=duplication.code-duplication`), or accept the occurrence in
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	CHANGELOG.md	155	1	also no longer silences a `duplication.code-duplication` finding by covering
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	CHANGELOG.md	157	1	below. A bare directive that silenced only a `duplication.code-duplication`
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	CHANGELOG.md	297	1	- A rule stops running as soon as the disable selectors, taken together, silence every level of every channel it emits — `--disable-rule=duplication.code-duplic
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	CHANGELOG.md	532	1	- `duplication.code-duplication` no longer flags a duplicate block that lies *entirely* inside a `const` array or a static/instance property's array-literal ini
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	CHANGELOG.md	828	1	- **New rules**: `code-smell.long-parameter-list`, `code-smell.unreachable-code`, `code-smell.identical-subexpression`, `design.god-class` (Lanza & Marinescu),
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	CLAUDE.md	293	1	- **Duplication detection** is memory-intensive (stores tokens of all matching files). Automatically skipped when `duplication.code-duplication` rule is disable
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/adr/0046-a-channel-declares-the-metric-it-judges.md	133	1	`duplication.code-duplication`, `design.god-class`).
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/adr/0048-the-final-published-name-vocabulary.md	263	1	| `duplication.code-duplication` | `duplication.clone`         | channel code **and** producer rule name |
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/adr/0048-the-final-published-name-vocabulary.md	283	1	**`duplication.code-duplication` → `duplication.clone`.** It is the only
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/adr/0048-the-final-published-name-vocabulary.md	640	1	half while the option word stays, so `duplication.code-duplication:min-tokens`
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/adr/README.md	92	1	- [0048 — The Final Published Name Vocabulary](0048-the-final-published-name-vocabulary.md) — every name the product publishes, in every role, ruled on in one d
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/benchmark-baselines.json	184	1	"duplication.code-duplication"
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	2891	1	- Qualimetrix\Tests\Analysis\Evidence\Prioritization\Unit\Debt\RemediationTimeRegistryTest::itReturnsTheInjectedBaseMinutesForKnownRule"duplication.code-duplic
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	4180	1	- Qualimetrix\Tests\Analysis\Finding\Unit\RuleThresholdKeyGroupRegistryDriftTest::everyDeclaredKeyStillAffectsTheRealOptionsInstance"duplication.code-duplicati
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	4181	1	- Qualimetrix\Tests\Analysis\Finding\Unit\RuleThresholdKeyGroupRegistryDriftTest::everyDeclaredKeyStillAffectsTheRealOptionsInstance"duplication.code-duplicati
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	4182	1	- Qualimetrix\Tests\Analysis\Finding\Unit\RuleThresholdKeyGroupRegistryDriftTest::everyDeclaredKeyStillAffectsTheRealOptionsInstance"duplication.code-duplicati
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	4222	1	- Qualimetrix\Tests\Analysis\Finding\Unit\RuleThresholdKeyGroupRegistryDriftTest::everyRegistryEntryCorrespondsToARealThresholdParserCallSite"duplication.code-
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	4254	1	- Qualimetrix\Tests\Analysis\Finding\Unit\RuleThresholdKeyGroupRegistryDriftTest::everyThresholdParserCallSiteHasAMatchingRegistryEntry"duplication.code-duplic
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/composition.tsv	175	2	rule-path-suppression	duplication.code-duplication	duplication.code-duplication	src/Analysis/Evidence/CodeSmell/ConstructorOverinjectionOptions.php	(project)	er
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/composition.tsv	176	2	rule-path-suppression	duplication.code-duplication	duplication.code-duplication	src/Analysis/Evidence/CodeSmell/ConstructorOverinjectionOptions.php	(project)	wa
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/composition.tsv	177	2	rule-path-suppression	duplication.code-duplication	duplication.code-duplication	src/Analysis/Evidence/Cohesion/LcomOptions.php	(project)	warning	1
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/composition.tsv	178	2	rule-path-suppression	duplication.code-duplication	duplication.code-duplication	src/Analysis/Evidence/Complexity/ClassCognitiveComplexityOptions.php	(project)	w
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/composition.tsv	179	2	rule-path-suppression	duplication.code-duplication	duplication.code-duplication	src/Analysis/Evidence/Complexity/CognitiveComplexityOptions.php	(project)	error
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/composition.tsv	180	2	rule-path-suppression	duplication.code-duplication	duplication.code-duplication	src/Analysis/Evidence/Complexity/MethodCognitiveComplexityOptions.php	(project)
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/composition.tsv	181	2	rule-path-suppression	duplication.code-duplication	duplication.code-duplication	src/Analysis/Evidence/Complexity/MethodCognitiveComplexityOptions.php	(project)
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/composition.tsv	182	2	rule-path-suppression	duplication.code-duplication	duplication.code-duplication	src/Analysis/Evidence/Complexity/WmcOptions.php	(project)	warning	1
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/composition.tsv	183	2	rule-path-suppression	duplication.code-duplication	duplication.code-duplication	src/Analysis/Evidence/Coupling/CboOptions.php	(project)	warning	1
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/composition.tsv	184	2	rule-path-suppression	duplication.code-duplication	duplication.code-duplication	src/Analysis/Evidence/Coupling/CboRule.php	(project)	warning	1
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/composition.tsv	185	2	rule-path-suppression	duplication.code-duplication	duplication.code-duplication	src/Analysis/Evidence/Coupling/ClassInstabilityOptions.php	(project)	warning	2
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/composition.tsv	186	2	rule-path-suppression	duplication.code-duplication	duplication.code-duplication	src/Analysis/Evidence/Coupling/ClassRankOptions.php	(project)	warning	1
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/composition.tsv	187	2	rule-path-suppression	duplication.code-duplication	duplication.code-duplication	src/Analysis/Evidence/Design/TypeCoverage/TypeCoverageOptions.php	(project)	warn
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/inert.tsv	16	1	rule-path-suppression	duplication.code-duplication: src/Analysis/Evidence/Duplication/CodeDuplicationOptions.php
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/inert.tsv	17	1	rule-path-suppression	duplication.code-duplication: src/Analysis/Evidence/Maintainability/*Options.php
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/inert.tsv	18	1	rule-path-suppression	duplication.code-duplication: src/Analysis/Evidence/Security/*Options.php
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/generated/suppression/inert.tsv	19	1	rule-path-suppression	duplication.code-duplication: src/Analysis/Evidence/Size/*Options.php
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/baseline-compaction/measurements/README.md	81	1	| `project:` `duplication.code-duplication`         | 36   | 32    | потолок ужесточён: восемь одинаковых сборок класс-записи сведены в один хелпер |
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/baseline-compaction/measurements/ceiling-comparison-v12-v13.txt	15	2	GONE x1 project:@ | duplication.code-duplication#duplication.code-duplication | ('magnitudes', ('36',))
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/baseline-compaction/measurements/ceiling-comparison-v12-v13.txt	17	2	NEW x1 project:@ | duplication.code-duplication#duplication.code-duplication | ('magnitudes', ('32',))
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/diff-mode-new-only.md	55	1	| 3   | Размер блока дублирования — `duplication.code-duplication`, строк (`metricValue = $block->lines`)
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/diff-mode-new-only.md	350	1	| `duplication.code-duplication`            | ключ = файл первой копии; изменение состава копий невидимо                           | `block` = хеш канонического
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/diff-mode-new-only.md	362	1	`duplication.code-duplication` facet держит только состав путей, а число строк остаётся в
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/modular-architecture/p3-run-measurement-configuration.md	577	1	Duplication implements it with participant id `duplication` and producer rule `duplication.code-duplication`; `resetForRun()` resets its result provider. Delete
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/FOLLOWUPS.md	2564	1	`design.inheritance`, `duplication.code-duplication`).
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/FOLLOWUPS.md	2723	1	`duplication.code-duplication` публикует **одну** находку на блок дублей,
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/FOLLOWUPS.md	2739	1	субъекту): `@qmx-ignore-file duplication.code-duplication` в файле первого
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/FOLLOWUPS.md	2755	1	расширен на `duplication.code-duplication` вторым именем в том же
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/FOLLOWUPS.md	2764	1	`'duplication.code-duplication'`, не импорт `CodeDuplicationRule::NAME`
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/FOLLOWUPS.md	2768	1	`disabled_rules: [duplication.code-duplication]` / `--disable-rule=…`, или
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/FOLLOWUPS.md	2798	1	- **Найденная находка `duplication.code-duplication` остаётся в отчёте**:
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/FOLLOWUPS.md	2803	1	`duplication.code-duplication` — находка остаётся ordinary debt (ратчет,
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/PLAN.md	1667	1	`duplication.code-duplication` с четырьмя величинами, тогда как прогон даёт три;
