# enumeration-step5-file-sets.tsv
# Measured on branch rule-vocabulary-channel-levels at HEAD de36c45a.
# Universe: tracked files only (git ls-files, 1989 files). vendor/ and
# .claude/worktrees/ are untracked and therefore absent by construction.
#
# LAYOUT, in this order:
#   1. `subject` TSV rows - one per subject A-J: sizes per bucket + the command
#   2. `member` TSV rows  - one row per (subject, file), with its subject count
#   3. `#` comment blocks, in this order:
#        - full-universe 10x10 overlap matrix
#        - all 45 pairs with up to five example files
#        - empty pairs over the full universe
#        - files in three or more subjects, full universe, complete
#        - CODE-SURFACE 10x10 matrix (the decision-relevant one) and its 45 pairs,
#          empty pairs and >=3-subject files
#        - subjects x the plan's P5.1/P5.2/P5.3/P5.4 directory cut
#        - point 4: what shape of input no subject covers
#        - subject H: whether the loud refusal it needs exists today
#
# Rationale for the format: a 10x10 matrix is unreadable as TSV rows, and the
# per-file membership is unreadable as prose. So the machine-consumable part
# (sets) is TSV and the human-consumable part (matrix) is a comment block.
# Rejected alternatives: (a) one wide row per file with ten boolean columns -
# 900+ rows, and the matrix still has to be computed by the reader; (b) a
# separate matrix TSV - two files for one measurement, and the DoD asks for one.
#
# CAVEAT: finding-gate/** and scripts/finding-gate*/** are being edited by
# another agent in this same tree. Their membership is measured, not trusted.

kind	subject	what	total	src	tests	website	docs	benchmarks	finding_gate	other	command
subject	A	Violation -> Finding, violationCode -> code	448	168	186	20	58	0	6	10	git grep -lIP '\bViolation|violationCode|\$violations?\b|list<Violation>'  +  git ls-files '*Violation*'
subject	B	removal of Violation::$level	36	6	30	0	0	0	0	0	git grep -lIP '(^|[^A-Za-z_])level:\s*(\$|SymbolLevel::|null)'  +  git grep -lIP '->level\b'  (both intersected with files naming Violation/violation, plus Violation.php itself)
subject	C	level leaves the channel name (10 -> 5)	145	29	64	10	34	0	5	3	git grep -lIF -e 'complexity.cognitive.callable' -e 'complexity.cognitive.class' -e 'complexity.cyclomatic.callable' -e 'complexity.cyclomatic.class' -e 'complexity.npath.callable' -e 'complexity.npath.class' -e 'coupling.cbo.class' -e 'coupling.cbo.namespace' -e 'coupling.instability.class' -e 'coupling.instability.namespace' -e 'ClassCognitiveComplexityOptions' -e 'MethodCognitiveComplexityOptions' -e 'ClassComplexityOptions' -e 'MethodComplexityOptions' -e 'ClassNpathComplexityOptions' -e 'MethodNpathComplexityOptions' -e 'ClassCboOptions' -e 'NamespaceCboOptions' -e 'ClassInstabilityOptions' -e 'NamespaceInstabilityOptions'  +  git ls-files '*{Class,Method,Namespace}*Options.php' for the ten option classes
subject	D	computed.health splits into health.* and computed.*	169	55	47	13	33	0	16	5	column 2 of docs/internal/plans/rule-vocabulary/enumeration-producer-name-consumers.tsv  +  git grep -lIP 'computed\.health|ComputedMetricChannelPresentation|ComputedMetricDefaults|REGISTERED_RULE_COUNT|computed_metrics'  +  the three named guard tests
subject	E	MetricName grammar family.metric	188	85	66	12	18	0	1	6	git grep -lIF -e 'MetricName::'  +  git grep -lIF -e 'typeCoverage.' -e 'halstead.' -e 'unusedPrivate.' -e 'unreachableCode' -e 'pureMethodCount_cohesion' -e 'rfc_own' -e 'rfc_external' -e 'cbo_app' -e 'ce_packages' -e 'ce_framework' -e 'classRank' -e 'methodCountTotal' -e 'methodStatementCount' -e 'implementingEnumCount' -e 'isVoConstructor' -e 'isPromotedPropertiesOnly' -e 'isDataClass' -e 'abstractClassCount' -e 'classLoc' -e 'traitCount' -e 'interfaceCount' -e 'enumCount' -e 'security.hardcodedCredentials' -e 'security.sensitiveParameter'  (the 71 kind=metric-key rows reduced to their distinctive tokens; generic keys loc/mi/ca/ce/cbo/ccn are unsearchable as bare text)
subject	F	RuleCategory withdrawn	108	39	48	0	20	0	0	1	git grep -lIF -e 'RuleCategory'
subject	G	$levels typed SymbolLevel; all(SymbolLevel)	252	90	122	4	29	0	2	5	git grep -lIP 'ComputedMetricDefinition|->all\(SymbolType|->all\(\$type\)|mapLevel\(|->levels\b|(^|[^A-Za-z_])levels:|SymbolLevelProjection|MetricRepositoryInterface'  (seeded by Serena find_referencing_symbols on MetricRepositoryInterface::all and ComputedMetricDefinition::$levels)
subject	H	directive grammars accept a colon	70	18	8	21	20	0	0	3	git grep -lIP 'SuppressionExtractor|ThresholdOverrideExtractor|InlineDirectiveValidator|ChannelExclusionKeyValidator|PATTERN_SYMBOL|PATTERN_NEXT_LINE|PATTERN_FILE'  +  git grep -lIP 'qmx-ignore|qmx-threshold' -- 'website/docs' (user-facing grammar pages only; @qmx-* tags inside src/ are suppressions, not grammar)
subject	I	baseline v13 -> v14	187	61	79	6	32	0	5	4	git ls-files -- src/Analysis/Policy/Baseline tests/Analysis/Policy/Baseline qmx-baseline.json  +  git grep -lIP 'BaselineMigrator|SCHEMA_VERSION|CURRENT_VERSION|BaselineWriter|BaselineLoader|GitLabCodeQualityFormatter|SarifFormatter|fingerprint'
subject	J	site, CHANGELOG, ADR, generated inventories	113	0	0	57	53	0	0	3	git ls-files -- website/docs docs/adr docs/internal/modular-architecture-manifest.json docs/internal/generated CHANGELOG.md qmx.yaml qmx.yaml.example

kind	subject	file	subject_count	all_subjects
# F-J	10	docs/adr/0024-channel-identity-and-selector-semantics.md, docs/adr/0028-lcom-rule-name-and-category.md, docs/adr/0029-channel-presentation-join.md, docs/adr/README.md, docs/internal/generated/modular-architecture/production-cross-owner-imports.tsv
# B-I	9	src/Analysis/Finding/Contract/Violation.php, tests/Analysis/Finding/Unit/ViolationTest.php, tests/Analysis/Policy/Baseline/Unit/BaselineCeilingStagePromotionTest.php, tests/Functional/Reporting/JsonShapePreservationTest.php, tests/Unit/Reporting/Formatter/ArchitectureViolationSmokeTest.php
# E-H	8	docs/internal/SCANNER_VALIDATION_ROUND_2_PLAN.md, docs/internal/generated/modular-architecture/test-phpunit-discovery.txt, docs/internal/plans/rule-vocabulary/PLAN.md, tests/Analysis/Finding/Integration/ChannelCoverageTest.php, website/docs/getting-started/configuration.md
# B-E	7	src/Analysis/Evidence/Complexity/CognitiveComplexityRule.php, src/Analysis/Evidence/Complexity/ComplexityRule.php, src/Analysis/Evidence/Complexity/NpathComplexityRule.php, src/Analysis/Evidence/Coupling/CboRule.php, src/Analysis/Evidence/Coupling/InstabilityRule.php
# B-D	1	tests/Analysis/Finding/Unit/RuleExecutorTest.php
# B-H	0	(empty)
# B-J	0	(empty)
#
# -------------------------- EMPTY PAIRS (true parallel) --------------------------
# B-H, B-J
#
# ------------------- FILES IN THREE OR MORE SUBJECTS (complete) ------------------
# count = 230
# 8	ACDEFGHI	docs/internal/SCANNER_VALIDATION_ROUND_2_PLAN.md
# 8	ACDFGHIJ	docs/internal/generated/modular-architecture/production-cross-owner-imports.tsv
# 8	ACDFGHIJ	docs/internal/generated/modular-architecture/production-ownership.tsv
# 8	ACDFGHIJ	docs/internal/generated/modular-architecture/production-public-imports.tsv
# 8	ACDEGHIJ	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt
# 8	ACDFGHIJ	docs/internal/modular-architecture-manifest.json
# 8	ACDEFGHI	docs/internal/plans/rule-vocabulary/PLAN.md
# 8	ACDFGHIJ	qmx.yaml
# 7	ACDEGIJ	CHANGELOG.md
# 7	ACDGHIJ	docs/internal/generated/modular-architecture/test-ownership.tsv
# 6	ACDFGJ	docs/adr/0029-channel-presentation-join.md
# 6	AFGHIJ	docs/internal/generated/modular-architecture/production-module-fan-in.tsv
# 6	ACDFGH	docs/internal/plans/channel-identity-substrate.md
# 6	ACDFHI	docs/internal/plans/modular-architecture/p6-finding-policy.md
# 6	ACDFHI	docs/internal/plans/modular-architecture/p6/p6-production-ledger.md
# 6	ACFGHI	docs/internal/plans/modular-architecture/p6/p6-relations-ledger.md
# 6	ACDEFG	docs/internal/plans/rule-vocabulary/FACTS.md
# 6	ACDFGI	docs/internal/plans/sarif-channel-descriptions.md
# 6	ACDGHI	qmx-baseline.json
# 6	ABCEFG	src/Analysis/Evidence/Coupling/CboRule.php
# 6	ABCEFG	src/Analysis/Evidence/Coupling/InstabilityRule.php
# 6	ABCEFG	tests/Analysis/Evidence/Coupling/Unit/CboRuleTest.php
# 6	ABCDFG	tests/Analysis/Finding/Unit/RuleExecutorTest.php
# 6	ACDEHJ	website/docs/getting-started/configuration.md
# 6	ACDEHJ	website/docs/getting-started/configuration.ru.md
# 6	ADEGHJ	website/docs/usage/cli-options.md
# 5	ADGIJ	docs/adr/0003-reporting-ux-redesign.md
# 5	ACDFJ	docs/adr/0024-channel-identity-and-selector-semantics.md
# 5	ADEFJ	docs/adr/README.md
# 5	ACDGI	docs/internal/plans/modular-architecture/p3-run-measurement-configuration.md
# 5	ABCEF	src/Analysis/Evidence/Complexity/CognitiveComplexityRule.php
# 5	ABCEF	src/Analysis/Evidence/Complexity/ComplexityRule.php
# 5	ABCEF	src/Analysis/Evidence/Complexity/NpathComplexityRule.php
# 5	ACDGI	src/Analysis/Policy/Baseline/README.md
# 5	ABCFG	tests/Analysis/Evidence/Complexity/Unit/CognitiveComplexityRuleTest.php
# 5	ABCFG	tests/Analysis/Evidence/Complexity/Unit/ComplexityRuleTest.php
# 5	ABCFG	tests/Analysis/Evidence/Complexity/Unit/NpathComplexityRuleTest.php
# 5	ABCFG	tests/Analysis/Evidence/Coupling/Unit/InstabilityRuleTest.php
# 5	ACEGI	tests/Analysis/Policy/Baseline/Integration/NpathSaturationCeilingTest.php
# 5	ADEGI	tests/Analysis/Policy/Baseline/Unit/BaselineCeilingStageAcceptanceTest.php
# 5	ACDGH	tests/Analysis/Policy/Inline/Integration/UnusedDirectiveRuleTest.php
# 5	ABCGI	tests/Functional/Reporting/JsonShapePreservationTest.php
# 5	ACDHJ	website/docs/reference/default-thresholds.md
# 5	ACDHJ	website/docs/rules/annotation.md
# 5	ACDHJ	website/docs/rules/annotation.ru.md
# 5	ACDHJ	website/docs/usage/baseline.md
# 5	ACDHJ	website/docs/usage/baseline.ru.md
# 5	ADEHJ	website/docs/usage/cli-options.ru.md
# 5	ACEIJ	website/docs/usage/output-formats.md
# 5	ACEIJ	website/docs/usage/output-formats.ru.md
# 4	ACDJ	docs/adr/0025-channel-selectors-in-configuration-keys.md
# 4	DGHJ	docs/adr/0031-channel-shape-is-a-producer-property.md
# 4	AEGJ	docs/internal/generated/modular-architecture/production-phase-participants.tsv
# 4	ADFI	docs/internal/plans/diff-mode-new-only.md
# 4	ACDI	docs/internal/plans/modular-architecture/p2-dependency-model.md
# 4	ACDG	docs/internal/plans/modular-architecture/p5-computed-metrics.md
# 4	ACHI	docs/internal/plans/modular-architecture/p6/p6-test-ledger.md
# 4	ACDG	docs/internal/plans/rule-vocabulary/enumeration-channel-levels.tsv
# 4	CDGH	docs/internal/plans/rule-vocabulary/enumeration-channel-shapes.tsv
# 4	ADHI	docs/internal/plans/rule-vocabulary/enumeration-producer-name-consumers.tsv
# 4	ACDE	docs/internal/plans/rule-vocabulary/enumeration-renames.tsv
# 4	AEFG	src/Analysis/Evidence/Coupling/ClassRankRule.php
# 4	AEFG	src/Analysis/Evidence/Coupling/DistanceRule.php
# 4	AEFG	src/Analysis/Evidence/Security/HardcodedCredentialsRule.php
# 4	AEFG	src/Analysis/Evidence/Security/SensitiveParameterRule.php
# 4	AEFG	src/Analysis/Evidence/Size/ClassCountRule.php
# 4	ADGI	src/Analysis/Policy/Baseline/BoundaryExplanationService.php
# 4	ADFG	src/Core/README.md
# 4	ACGI	src/Reporting/README.md
# 4	AEFG	tests/Analysis/Evidence/CodeSmell/Unit/LongParameterListRuleTest.php
# 4	AEFG	tests/Analysis/Evidence/CodeSmell/Unit/UnreachableCodeRuleTest.php
# 4	AEFG	tests/Analysis/Evidence/CodeSmell/Unit/UnusedPrivateRuleTest.php
# 4	AEFG	tests/Analysis/Evidence/Complexity/Unit/WmcRuleTest.php
# 4	ACEG	tests/Analysis/Evidence/ComputedMetrics/Health/Unit/ViolationDensityTest.php
# 4	ADFG	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricRuleTest.php
# 4	AEFG	tests/Analysis/Evidence/Coupling/Unit/ClassRankRuleTest.php
# 4	AEFG	tests/Analysis/Evidence/Coupling/Unit/DistanceRuleTest.php
# 4	AEFG	tests/Analysis/Evidence/Design/Unit/DataClassRuleTest.php
# 4	AEFG	tests/Analysis/Evidence/Design/Unit/GodClassRuleTest.php
# 4	AEFG	tests/Analysis/Evidence/Design/Unit/TypeCoverageRuleTest.php
# 4	AFGI	tests/Analysis/Evidence/Duplication/Unit/CodeDuplicationRuleTest.php
# 4	AEFG	tests/Analysis/Evidence/Maintainability/Unit/MaintainabilityRuleTest.php
# 4	AEFG	tests/Analysis/Evidence/Security/Unit/HardcodedCredentialsRuleTest.php
# 4	AEFG	tests/Analysis/Evidence/Security/Unit/SensitiveParameterRuleTest.php
# 4	AEFG	tests/Analysis/Evidence/Size/Unit/PropertyCountRuleTest.php
# 4	AEGH	tests/Analysis/Finding/Integration/ChannelCoverageTest.php
# 4	ACDF	tests/Analysis/Finding/Unit/ChannelDeclarationCompilerPassTest.php
# 4	ADFG	tests/Analysis/Finding/Unit/ChannelPresentationViewTest.php
# 4	ABCI	tests/Analysis/Finding/Unit/ViolationTest.php
# 4	ADGI	tests/Analysis/Policy/Baseline/Functional/BaselineCommandFailureReportingTest.php
# 4	ACGI	tests/Analysis/Policy/Baseline/Functional/BaselineExplainCommandTest.php
# 4	ADGI	tests/Analysis/Policy/Baseline/Functional/BaselineRunBeforeLoadTest.php
# 4	ACGI	tests/Analysis/Policy/Baseline/Unit/BoundaryExplanationServiceTest.php
# 4	ACEG	tests/Analysis/Policy/Inline/Unit/ThresholdOverrideIntegrationTest.php
# 4	ACGI	tests/Infrastructure/Console/Unit/ViolationFilterOrchestratorTest.php
# 4	ACDG	tests/Infrastructure/Unit/ChannelUniverseTest.php
# 4	ACGI	tests/Unit/Infrastructure/Console/MeasuredViolationSetTest.php
# 4	ABGI	tests/Unit/Reporting/Formatter/ArchitectureViolationSmokeTest.php
# 4	ABCI	tests/Unit/Reporting/Formatter/GitLabCodeQualityFormatterTest.php
# 4	ABCG	tests/Unit/Reporting/Formatter/JsonFormatterTest.php
# 4	ABCI	tests/Unit/Reporting/Formatter/Sarif/SarifFormatterPosixSeparatorTest.php
# 4	ABCG	tests/Unit/Reporting/Formatter/Sarif/SarifRuleCollectorTest.php
# 4	ABCI	tests/Unit/Reporting/Formatter/SarifFormatterTest.php
# 4	ABCG	tests/Unit/Reporting/Formatter/SummaryFormatterTest.php
# 4	DEGJ	website/docs/reference/health-scores.md
# 4	DEGJ	website/docs/reference/health-scores.ru.md
# 4	AGHJ	website/docs/rules/index.md
# 3	DGJ	docs/adr/0001-computed-metrics.md
# 3	AIJ	docs/adr/0015-relative-path-vo.md
# 3	ADJ	docs/internal/generated/modular-architecture/production-composition-bindings.tsv
# 3	AIJ	docs/internal/generated/modular-architecture/production-reporting-classification.tsv
# 3	AGI	docs/internal/plans/baseline-compaction/PLAN.md
# 3	ADI	docs/internal/plans/baseline-compaction/enumeration-identity.md
# 3	ACG	docs/internal/plans/client-requests/architecture-unassigned-class.md
# 3	AEG	docs/internal/plans/global-functions-graph.md
# 3	ACI	docs/internal/plans/rule-vocabulary/AUDIT.md
# 3	AEF	docs/internal/plans/rule-vocabulary/enumeration-consumers.tsv
# 3	CDF	docs/internal/plans/rule-vocabulary/enumeration-rules.tsv
# 3	ACI	docs/internal/plans/sarif-channel-descriptions/channel-inventory.tsv
# 3	ACD	finding-gate/README.md
# 3	DGJ	qmx.yaml.example
# 3	ADG	scripts/finding-gate-controls/Controls.php
# 3	ACI	scripts/finding-gate/SelfTest.php
# 3	AEG	scripts/generate-modular-architecture-production-inventory.php
# 3	ADE	scripts/generate-rename-enumeration.php
# 3	AFG	src/Analysis/Evidence/CodeSmell/AbstractCodeSmellRule.php
# 3	AEF	src/Analysis/Evidence/CodeSmell/ConstructorOverinjectionRule.php
# 3	AFG	src/Analysis/Evidence/CodeSmell/IdenticalSubExpressionRule.php
# 3	AEF	src/Analysis/Evidence/CodeSmell/LongParameterListRule.php
# 3	AEF	src/Analysis/Evidence/CodeSmell/UnreachableCodeRule.php
# 3	AEF	src/Analysis/Evidence/CodeSmell/UnusedPrivateRule.php
# 3	AEF	src/Analysis/Evidence/Cohesion/LcomRule.php
# 3	AEF	src/Analysis/Evidence/Complexity/WmcRule.php
# 3	DEG	src/Analysis/Evidence/ComputedMetrics/ComputedMetricDefaults.php
# 3	AFG	src/Analysis/Evidence/ComputedMetrics/ComputedMetricRule.php
# 3	AEG	src/Analysis/Evidence/ComputedMetrics/Health/Contract/DrillDown/WorstClassDrillDown.php
# 3	AEG	src/Analysis/Evidence/ComputedMetrics/Health/Contract/Summary/HealthSummaryBuilder.php
# 3	AEF	src/Analysis/Evidence/Design/DataClassRule.php
# 3	AEF	src/Analysis/Evidence/Design/GodClassRule.php
# 3	AEF	src/Analysis/Evidence/Design/InheritanceRule.php
# 3	AEF	src/Analysis/Evidence/Design/NocRule.php
# 3	AEF	src/Analysis/Evidence/Maintainability/MaintainabilityRule.php
# 3	ADG	src/Analysis/Evidence/Prioritization/Debt/RemediationTimeRegistry.php
# 3	AEG	src/Analysis/Evidence/Prioritization/Impact/ClassRankResolver.php
# 3	AEG	src/Analysis/Evidence/Prioritization/Impact/ImpactCalculator.php
# 3	AFG	src/Analysis/Evidence/Security/AbstractSecurityPatternRule.php
# 3	AEF	src/Analysis/Evidence/Size/MethodCountRule.php
# 3	AEF	src/Analysis/Evidence/Size/PropertyCountRule.php
# 3	ADG	src/Analysis/Finding/ChannelPresentationView.php
# 3	ABI	src/Analysis/Finding/Contract/Violation.php
# 3	ADG	src/Analysis/Finding/README.md
# 3	ADI	src/Analysis/Policy/Baseline/BaselineMigrator.php
# 3	ACD	src/Analysis/Policy/Inline/Directive/DirectiveNameHints.php
# 3	ADH	src/Analysis/Policy/Inline/Directive/InlineDirectivePolicy.php
# 3	AFH	src/Analysis/Policy/Inline/Directive/UnusedDirectiveRule.php
# 3	ADH	src/Infrastructure/Console/ChannelExclusionKeyValidator.php
# 3	ADG	src/Infrastructure/Console/Command/BaselineConfiguredThresholds.php
# 3	AGH	src/Infrastructure/Console/README.md
# 3	DGH	src/Infrastructure/Console/RuleInputValidator.php
# 3	ADG	src/Infrastructure/Rule/ChannelUniverse.php
# 3	ADG	src/Infrastructure/Rule/ComputedMetricChannelPresentation.php
# 3	ACI	src/Reporting/FindingProjection/FindingProjector.php
# 3	AGI	src/Reporting/Formatter/Sarif/SarifFormatter.php
# 3	ADG	src/Reporting/Formatter/Sarif/SarifRuleCollector.php
# 3	AEG	tests/Analysis/Evidence/CodeSmell/Integration/LongParameterListVoPropagationTest.php
# 3	AFG	tests/Analysis/Evidence/CodeSmell/Unit/BooleanArgumentRuleTest.php
# 3	AFG	tests/Analysis/Evidence/CodeSmell/Unit/ConstructorOverinjectionRuleTest.php
# 3	AFG	tests/Analysis/Evidence/CodeSmell/Unit/CountInLoopRuleTest.php
# 3	AFG	tests/Analysis/Evidence/CodeSmell/Unit/DebugCodeRuleTest.php
# 3	AFG	tests/Analysis/Evidence/CodeSmell/Unit/EmptyCatchRuleTest.php
# 3	AFG	tests/Analysis/Evidence/CodeSmell/Unit/ErrorSuppressionRuleTest.php
# 3	AFG	tests/Analysis/Evidence/CodeSmell/Unit/EvalRuleTest.php
# 3	AFG	tests/Analysis/Evidence/CodeSmell/Unit/ExitRuleTest.php
# 3	AFG	tests/Analysis/Evidence/CodeSmell/Unit/GotoRuleTest.php
# 3	AFG	tests/Analysis/Evidence/CodeSmell/Unit/IdenticalSubExpressionRuleTest.php
# 3	AFG	tests/Analysis/Evidence/CodeSmell/Unit/SuperglobalsRuleTest.php
# 3	AFG	tests/Analysis/Evidence/Cohesion/Unit/LcomRuleTest.php
# 3	AEG	tests/Analysis/Evidence/ComputedMetrics/Health/Unit/WorstClassDrillDownTest.php
# 3	DEG	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricEvaluatorTest.php
# 3	ADG	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricFindingBuilderTest.php
# 3	ADG	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricsInternalTopologyTest.php
# 3	AFG	tests/Analysis/Evidence/Design/Unit/InheritanceRuleTest.php
# 3	AFG	tests/Analysis/Evidence/Design/Unit/NocRuleTest.php
# 3	AEG	tests/Analysis/Evidence/Prioritization/Unit/Impact/ClassRankResolverTest.php
# 3	AEG	tests/Analysis/Evidence/Prioritization/Unit/Impact/ImpactCalculatorTest.php
# 3	AFG	tests/Analysis/Evidence/Security/Unit/CommandInjectionRuleTest.php
# 3	AFG	tests/Analysis/Evidence/Security/Unit/SqlInjectionRuleTest.php
# 3	AFG	tests/Analysis/Evidence/Security/Unit/XssRuleTest.php
# 3	AFG	tests/Analysis/Evidence/Size/Unit/ClassCountRuleTest.php
# 3	AFG	tests/Analysis/Evidence/Size/Unit/MethodCountRuleTest.php
# 3	ACD	tests/Analysis/Finding/Integration/ChannelUniverseCoverageTest.php
# 3	AFG	tests/Analysis/Finding/Integration/ConfigurationErrorClassificationTopologyTest.php
# 3	ACD	tests/Analysis/Finding/Unit/ChannelSelectorTest.php
# 3	AFG	tests/Analysis/Policy/Architecture/Unit/LayerViolationRuleTest.php
# 3	ACI	tests/Analysis/Policy/Baseline/Integration/BaselineWorkflowTest.php
# 3	ACI	tests/Analysis/Policy/Baseline/Integration/CaptureFromMeasuredSetTest.php
# 3	AGI	tests/Analysis/Policy/Baseline/Support/StubBaselineRun.php
# 3	ACI	tests/Analysis/Policy/Baseline/Unit/BaselineCeilingStageFailSafeTest.php
# 3	ABI	tests/Analysis/Policy/Baseline/Unit/BaselineCeilingStagePromotionTest.php
# 3	ACI	tests/Analysis/Policy/Baseline/Unit/BaselineEntryValuesTest.php
# 3	ACI	tests/Analysis/Policy/Baseline/Unit/BaselineGeneratorTest.php
# 3	ACI	tests/Analysis/Policy/Baseline/Unit/BaselineIdentityTest.php
# 3	ACI	tests/Analysis/Policy/Baseline/Unit/BaselineMigratorTest.php
# 3	ACI	tests/Analysis/Policy/Baseline/Unit/BaselineRoundTripVOTest.php
# 3	ACI	tests/Analysis/Policy/Baseline/Unit/BaselineTest.php
# 3	ACI	tests/Analysis/Policy/Baseline/Unit/BaselineUpdaterTest.php
# 3	ACI	tests/Analysis/Policy/Baseline/Unit/BaselineWriterTest.php
# 3	ADG	tests/Analysis/Policy/Inline/Unit/Directive/InlineDirectivePolicyTest.php
# 3	ACH	tests/Analysis/Policy/Inline/Unit/SuppressionExtractorTest.php
# 3	ACD	tests/Analysis/Policy/Inline/Unit/SuppressionFilterTest.php
# 3	AGH	tests/Analysis/Run/Integration/Pipeline/AnalysisPipelineIntegrationTest.php
# 3	AGI	tests/Infrastructure/Console/Unit/ViolationFilterOrchestratorBaselineReportingTest.php
# 3	ACD	tests/Reporting/FindingProjection/Unit/DeclaredChannelFileScopeTest.php
# 3	ACI	tests/Reporting/FindingProjection/Unit/FindingProjectorTest.php
# 3	ABG	tests/Unit/Reporting/Formatter/Html/HtmlTreeBuilderTest.php
# 3	ABI	tests/Unit/Reporting/Formatter/Sarif/SarifSchemaValidationTest.php
# 3	ABE	tests/Unit/Reporting/Formatter/Summary/TopIssuesRendererTest.php
# 3	ABC	tests/Unit/Reporting/Formatter/Support/DetailedViolationRendererTest.php
# 3	ABC	tests/Unit/Reporting/Formatter/TextFormatterTest.php
# 3	ABC	tests/Unit/Reporting/Formatter/TextVerboseFormatterTest.php
# 3	ACG	tests/Unit/Reporting/Health/SummaryEnricherTest.php
# 3	ABG	tests/Unit/Reporting/ReportBuilderTest.php
# 3	AHJ	website/docs/guides/architecture-investigation.md
# 3	CHJ	website/docs/reference/default-thresholds.ru.md
# 3	ADJ	website/docs/reference/remediation-time.md
# 3	ADJ	website/docs/reference/remediation-time.ru.md
# 3	AHJ	website/docs/rules/architecture.md
# 3	AHJ	website/docs/rules/architecture.ru.md
# 3	EIJ	website/docs/rules/coupling.md
# 3	EIJ	website/docs/rules/coupling.ru.md
#
# ================== CODE-SURFACE MATRIX (the decision-relevant one) ==================
# Restricted to src/ tests/ benchmarks/ bin/ scripts/ finding-gate/ and the root
# qmx.yaml, qmx.yaml.example, qmx-baseline.json, phpstan.neon, composer.json,
# package.json.  Rationale: every prose document in docs/ and every generated
# inventory under docs/internal/generated/ names most of these identifiers, so in
# the full matrix above the docs surface saturates every pair and hides which
# subjects actually collide in code.  Parallelism is decided by THIS matrix; the
# docs surface is subject J and is serialised after A-I by construction.
#            A      B      C      D      E      F      G      H      I      J
#  A      365     36     68     56     56     81    123     16     70      1
#  B       36     36     22      1      7     11     15      0      9      0
#  C       68     22    100     13     10     13     26      5     32      1
#  D       56      1     13    122      5      8     44      7     10      2
#  E       56      7     10      5    156     37     47      1      3      0
#  F       81     11     13      8     37     88     57      2      2      1
#  G      123     15     26     44     47     57    218      7     19      2
#  H       16      0      5      7      1      2      7     29      2      1
#  I       70      9     32     10      3      2     19      2    147      1
#  J        1      0      1      2      0      1      2      1      1      2
#  (diagonal = set size restricted to the code surface)
#
# ------------------ 45 CODE-SURFACE PAIRS, WITH EXAMPLES ------------------
# A-G	123	qmx-baseline.json, qmx.yaml, scripts/finding-gate-controls/Controls.php, scripts/generate-modular-architecture-production-inventory.php, src/Analysis/Evidence/CodeSmell/AbstractCodeSmellRule.php
# A-F	81	qmx.yaml, src/Analysis/Evidence/CircularDependency/CircularDependencyRule.php, src/Analysis/Evidence/CodeSmell/AbstractCodeSmellRule.php, src/Analysis/Evidence/CodeSmell/ConstructorOverinjectionRule.php, src/Analysis/Evidence/CodeSmell/IdenticalSubExpressionRule.php
# A-I	70	qmx-baseline.json, qmx.yaml, scripts/finding-gate/Fingerprints.php, scripts/finding-gate/Gate.php, scripts/finding-gate/SelfTest.php
# A-C	68	finding-gate/README.md, qmx-baseline.json, qmx.yaml, scripts/finding-gate/SelfTest.php, src/Analysis/Evidence/Complexity/CognitiveComplexityRule.php
# F-G	57	qmx.yaml, src/Analysis/Evidence/CodeSmell/AbstractCodeSmellRule.php, src/Analysis/Evidence/CodeSmell/IdenticalSubExpressionRule.php, src/Analysis/Evidence/ComputedMetrics/ComputedMetricRule.php, src/Analysis/Evidence/Coupling/CboRule.php
# A-D	56	finding-gate/README.md, qmx-baseline.json, qmx.yaml, scripts/finding-gate-controls/Controls.php, scripts/generate-rename-enumeration.php
# A-E	56	scripts/generate-modular-architecture-production-inventory.php, scripts/generate-rename-enumeration.php, src/Analysis/Evidence/CodeSmell/ConstructorOverinjectionRule.php, src/Analysis/Evidence/CodeSmell/LongParameterListRule.php, src/Analysis/Evidence/CodeSmell/UnreachableCodeRule.php
# E-G	47	scripts/generate-modular-architecture-production-inventory.php, src/Analysis/Evidence/ComputedMetrics/ComputedMetricDefaults.php, src/Analysis/Evidence/ComputedMetrics/Health/Contract/DrillDown/WorstClassDrillDown.php, src/Analysis/Evidence/ComputedMetrics/Health/Contract/Summary/HealthSummaryBuilder.php, src/Analysis/Evidence/Coupling/AbstractnessCollector.php
# D-G	44	finding-gate/cases/health/qmx.yaml, qmx-baseline.json, qmx.yaml, qmx.yaml.example, scripts/finding-gate-controls/Controls.php
# E-F	37	src/Analysis/Evidence/CodeSmell/ConstructorOverinjectionRule.php, src/Analysis/Evidence/CodeSmell/LongParameterListRule.php, src/Analysis/Evidence/CodeSmell/UnreachableCodeRule.php, src/Analysis/Evidence/CodeSmell/UnusedPrivateRule.php, src/Analysis/Evidence/Cohesion/LcomRule.php
