# FORM-DECIDING CONFIGURATION SITES
# One row per physical source line that decides the shape of a user-supplied configuration value. Consecutive mechanisms on one line remain one row in execution order.
# The inventory follows input doors to consumers and includes option classes, configuration roots, inline directives, CLI adapters, composer input, and architecture sub-schemas.
# Scope contains 455 sites in 84 files: 447 USER_INPUT and 8 MEASURED_VALUE. Of the 440 sites outside RuleOptionsFactory, 205 are within the rule-option declaration boundary and 235 are explicit exclusions.
# Blind spots: PHP numeric widening, values inside computed-metric formulas, baseline documents, multi-line casts, Symfony Console parsing, and unnamed-key sites that require the companion resolution table.
# Reachability is explicit: typed withOverride inputs and empty-config branches may be unreachable through the factory even though direct calls can reach them.
# Columns: file, line, class, method, key, kind, input_kind, on_mismatch, reachable, in_factory, exception_candidate, reason, snippet.
#
file	line	class	method	key	kind	on_mismatch	value	door	in_factory	exception_candidate	snippet
src/Analysis/Evidence/Size/MethodCountOptions.php	75	MethodCountOptions	withOverride	error	cast	молча приведение	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	error: $error !== null ? (int) $error : $this->error,
src/Analysis/Evidence/Size/PropertyCountOptions.php	35	PropertyCountOptions	fromArray	корень правила	подстановка дефолта	молча ВЫКЛЮЧАЕТ правило (через фабрику НЕДОСТИЖИМО)	USER_INPUT	yaml|preset|cli	no	-	if ($config === []) {   -> return new self(enabled: false);   // через RuleOptionsFactory недостижимо: :124 подставляет непустые $defaults; достижимо лишь прямым fromArray([]) или при конструкторе без параметров
src/Analysis/Evidence/Size/PropertyCountOptions.php	42	PropertyCountOptions	fromArray	enabled,ENABLED	cast+подстановка дефолта	молча приведение	USER_INPUT	yaml|preset|cli	no	-	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Size/PropertyCountOptions.php	43	PropertyCountOptions	fromArray	warning	cast	молча приведение	USER_INPUT	yaml|preset|cli	no	-	warning: (int) $thresholds['warning'],
src/Analysis/Evidence/Size/PropertyCountOptions.php	44	PropertyCountOptions	fromArray	error	cast	молча приведение	USER_INPUT	yaml|preset|cli	no	-	error: (int) $thresholds['error'],
src/Analysis/Evidence/Size/PropertyCountOptions.php	45	PropertyCountOptions	fromArray	excludeReadonly,exclude_readonly	cast+подстановка дефолта	молча приведение	USER_INPUT	yaml|preset|cli	no	-	excludeReadonly: (bool) ($config['exclude_readonly'] ?? $config['excludeReadonly'] ?? true),
src/Analysis/Evidence/Size/PropertyCountOptions.php	46	PropertyCountOptions	fromArray	excludePromotedOnly,exclude_promoted_only	cast+подстановка дефолта	молча приведение	USER_INPUT	yaml|preset|cli	no	-	excludePromotedOnly: (bool) ($config['exclude_promoted_only'] ?? $config['excludePromotedOnly'] ?? true),
src/Analysis/Evidence/Size/PropertyCountOptions.php	71	PropertyCountOptions	withOverride	@qmx-threshold warning/error	типизированный параметр	падение (TypeError) — НЕДОСТИЖИМО	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	public function withOverride(int|float|null $warning, int|float|null $error): static
src/Analysis/Evidence/Size/PropertyCountOptions.php	75	PropertyCountOptions	withOverride	warning	cast	молча приведение	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	warning: $warning !== null ? (int) $warning : $this->warning,
src/Analysis/Evidence/Size/PropertyCountOptions.php	76	PropertyCountOptions	withOverride	error	cast	молча приведение	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	error: $error !== null ? (int) $error : $this->error,
src/Analysis/Finding/Configuration/FindingConfigurationResolver.php	22	FindingConfigurationResolver	resolve	RULES (унаследован из этого же метода)	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	if (\is_array($contribution)) {
src/Analysis/Finding/Configuration/FindingConfigurationResolver.php	89	FindingConfigurationResolver	lastStringList	любой	проверка is_*+страж списка	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	if (\is_array($candidate) && array_is_list($candidate)) {
src/Analysis/Finding/Configuration/FindingConfigurationResolver.php	90	FindingConfigurationResolver	lastStringList	любой	проверка is_*+фильтр	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	$values = array_values(array_filter($candidate, is_string(...)));
src/Analysis/Finding/Configuration/FindingConfigurationResolver.php	106	FindingConfigurationResolver	accumulatedStrings	любой	проверка is_*+страж списка	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	if (\is_array($candidate) && array_is_list($candidate)) {
src/Analysis/Finding/Configuration/FindingConfigurationResolver.php	107	FindingConfigurationResolver	accumulatedStrings	любой	проверка is_*+фильтр	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	array_push($values, ...array_filter($candidate, is_string(...)));
src/Analysis/Finding/Contract/Rule/AbstractRule.php	126			@qmx-threshold	типизированный параметр	падение (TypeError) — НЕДОСТИЖИМО	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	return $options->withOverride($override->warning, $override->error);   // единственная точка вызова withOverride(); передаёт ThresholdOverride->warning, уже int|float|null
src/Analysis/Finding/Contract/Rule/ThresholdParser.php	60			threshold	страж присутствия	проходит как есть	USER_INPUT	yaml|preset|cli	no	-	$thresholdSourceKey = self::firstPresentKey($config, $candidates['threshold']);   // presence-based: null считается «ключ задан»
src/Analysis/Finding/Contract/Rule/ThresholdParser.php	71			threshold+warning/error	сужение домена	падение (InvalidArgumentException)	USER_INPUT	yaml|preset|cli	no	-	if (self::hasAnyKey($config, $candidates['warning']) || self::hasAnyKey($config, $candidates['error'])) {   // смешение режимов
src/Analysis/Finding/Contract/Rule/ThresholdParser.php	80			threshold	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	-	return $value === null   // threshold: ~ -> дефолты
src/Analysis/Finding/Contract/Rule/ThresholdParser.php	145	ThresholdParser	firstNonNullValue	key	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	-	$value = $config[$key] ?? null;
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	70	RuleOptionsFactory	create	любой	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	yes	-	$fileOptions = $this->normalizeScalarConfig($configFileOptions[$ruleName] ?? []);
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	75	RuleOptionsFactory	create	любой	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	yes	-	$cliRuleOptions = $this->expandDotNotation($cliOptions[$ruleName] ?? []);
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	124			корень правила	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	yes	-	$merged = $userConfig === [] ? $defaults : $userConfig;   // пустой пользовательский конфиг -> конструкторские дефолты
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	165	RuleOptionsFactory	extractSuppressPaths	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	yes	-	if (\is_string($raw)) {
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	167	RuleOptionsFactory	extractSuppressPaths	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	yes	-	} elseif (\is_array($raw)) {
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	168	RuleOptionsFactory	extractSuppressPaths	любой	фильтр	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	yes	-	$patterns = array_values(array_filter($raw, 'is_string'));
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	254	RuleOptionsFactory	normalizeScalarConfig	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	yes	-	if (\is_array($config)) {
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	258			корень правила	сужение домена	молча приведение	USER_INPUT	yaml|preset	yes	-	if ($config === false) {   // скаляр false -> ['enabled'=>false]
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	262			корень правила	сужение домена	молча приведение	USER_INPUT	yaml|preset	yes	-	if ($config === true) {   // скаляр true -> ['enabled'=>true]
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	267			корень правила	сужение домена	молча дефолт	USER_INPUT	yaml|preset	yes	-	return [];   // null И ЛЮБОЙ иной скаляр -> [] (число, строка молча игнорируются)
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	345	RuleOptionsFactory	validateNumericFields	любой	cast	молча приведение	USER_INPUT	yaml|preset|cli	yes	-	$fullKey = $path !== '' ? "{$path}.{$key}" : (string) $key;
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	347	RuleOptionsFactory	validateNumericFields	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	yes	-	if (\is_array($value)) {
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	353	RuleOptionsFactory	validateNumericFields	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	yes	-	if (!\is_string($value)) {
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	357	RuleOptionsFactory	validateNumericFields	любой	cast	молча приведение	USER_INPUT	yaml|preset|cli	yes	-	$lowerKey = strtolower((string) $key);
src/Analysis/Finding/RuleConfiguration/RuleOptionsFactory.php	366	RuleOptionsFactory	validateNumericFields	любой	cast+проверка is_*	отказ	USER_INPUT	yaml|preset|cli	yes	-	if ($isNumericField && (!is_numeric($value) || !is_finite((float) $value))) {
src/Analysis/Finding/RuleConfiguration/RuleOptionsParser.php	185	RuleOptionsParser	normalizeValue	любой	проверка is_*	проходит как есть	USER_INPUT	yaml|preset|cli	no	-	if (ctype_digit($value) || (str_starts_with($value, '-') && ctype_digit(substr($value, 1)))) {
src/Analysis/Finding/RuleConfiguration/RuleOptionsParser.php	186	RuleOptionsParser	normalizeValue	любой	cast	молча приведение	USER_INPUT	yaml|preset|cli	no	-	return (int) $value;
src/Analysis/Finding/RuleConfiguration/RuleOptionsParser.php	190	RuleOptionsParser	normalizeValue	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	-	if (is_numeric($value)) {
src/Analysis/Finding/RuleConfiguration/RuleOptionsParser.php	191	RuleOptionsParser	normalizeValue	любой	cast	молча приведение	USER_INPUT	yaml|preset|cli	no	-	return (float) $value;
src/Analysis/Finding/SuppressionBinding/UnboundSuppressionOptions.php	49	UnboundSuppressionOptions	fromArray	enabled,ENABLED	cast+подстановка дефолта	молча приведение	USER_INPUT	yaml|preset|cli	no	-	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Policy/Architecture/Configuration/Allow/AllowAliasExpander.php	97	AllowAliasExpander	parseList	любой	проверка is_*+страж списка	отказ	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_array($raw) || !array_is_list($raw)) {
src/Analysis/Policy/Architecture/Configuration/Allow/AllowAliasExpander.php	140	AllowAliasExpander	expand	любой	проверка is_*	отказ	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_string($token) || $token === '') {
src/Analysis/Policy/Architecture/Configuration/Allow/AllowAliasExpander.php	177			architecture...relations[i]	сужение домена (enum)	отказ	USER_INPUT	yaml|preset	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$direct = DependencyType::tryFrom($token);   // DependencyType::tryFrom
src/Analysis/Policy/Architecture/Configuration/AllowValidator.php	64	AllowValidator	validate	любой	проверка is_*+страж списка	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_array($allowRaw) || array_is_list($allowRaw)) {
src/Analysis/Policy/Architecture/Configuration/AllowValidator.php	72	AllowValidator	validate	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_string($sourceRaw)) {
src/Analysis/Policy/Architecture/Configuration/AllowValidator.php	110	AllowValidator	normalizeAllowTargets	любой	проверка is_*+страж списка	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_array($targets) || !array_is_list($targets)) {
src/Analysis/Policy/Architecture/Configuration/AllowValidator.php	394	AllowValidator	normalizeAllowEntry	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (\is_string($entry)) {
src/Analysis/Policy/Architecture/Configuration/AllowValidator.php	402	AllowValidator	normalizeAllowEntry	любой	проверка is_*+страж списка	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (\is_array($entry) && !array_is_list($entry)) {
src/Analysis/Policy/Architecture/Configuration/ArchitectureConfiguration.php	104	ArchitectureConfiguration	__construct	любой	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$this->entries = $entries ?? $registry->definitions();
src/Analysis/Policy/Architecture/Configuration/ArchitectureConfigurationFactory.php	127	ArchitectureConfigurationFactory	fromArray	layers	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$entries = $this->layersValidator->validate($raw['layers'] ?? []);
src/Analysis/Policy/Architecture/Configuration/ArchitectureConfigurationFactory.php	132	ArchitectureConfigurationFactory	fromArray	allow	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$raw['allow'] ?? [],
src/Analysis/Policy/Architecture/Configuration/ArchitectureConfigurationFactory.php	138	ArchitectureConfigurationFactory	fromArray	coverage-gap	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$coverage = $this->coverageValidator->validate($raw['coverage-gap'] ?? null);
src/Analysis/Policy/Architecture/Configuration/ArchitectureConfigurationFactory.php	140	ArchitectureConfigurationFactory	fromArray	max_expanded_layers	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$raw['max_expanded_layers'] ?? ArchitectureConfiguration::DEFAULT_MAX_EXPANDED_LAYERS,
src/Analysis/Policy/Architecture/Configuration/ArchitectureConfigurationFactory.php	162	ArchitectureConfigurationFactory	fromContributions	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_array($contribution)) {
src/Analysis/Policy/Architecture/Configuration/ArchitectureConfigurationFactory.php	182	ArchitectureConfigurationFactory	mergeContribution	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	} elseif ($key === 'allow' && \is_array($value) && isset($base[$key]) && \is_array($base[$key])) {
src/Analysis/Policy/Architecture/Configuration/ArchitectureConfigurationFactory.php	249	ArchitectureConfigurationFactory	validateMaxExpandedLayers	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_int($value) || $value < 1) {
src/Analysis/Policy/Architecture/Configuration/ArchitectureConfigurationFactory.php	250	ArchitectureConfigurationFactory	validateMaxExpandedLayers	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$offending = \is_int($value)
src/Analysis/Policy/Architecture/Configuration/ArchitectureConfigurationFactory.php	251	ArchitectureConfigurationFactory	validateMaxExpandedLayers	любой	cast	молча приведение	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	? (string) $value
src/Analysis/Policy/Architecture/Configuration/ArchitectureConfigurationFactory.php	294	ArchitectureConfigurationFactory	validateTopLevelStructure	любой	страж списка	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (array_is_list($raw)) {
src/Analysis/Policy/Architecture/Configuration/ArchitectureConfigurationFactory.php	303	ArchitectureConfigurationFactory	validateTopLevelStructure	любой	проверка is_*+сужение домена	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_string($key) || !\in_array($key, self::ALLOWED_TOP_LEVEL_KEYS, true)) {
src/Analysis/Policy/Architecture/Configuration/ArchitectureConfigurationFactory.php	304	ArchitectureConfigurationFactory	validateTopLevelStructure	любой	cast	молча приведение	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$unknown[] = (string) $key;
src/Analysis/Policy/Architecture/Configuration/CoverageValidator.php	27	CoverageValidator	validate	любой	проверка is_*	отказ	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_string($coverageRaw)) {
src/Analysis/Policy/Architecture/Configuration/CoverageValidator.php	38			architecture.coverage-gap	сужение домена (enum)	отказ	USER_INPUT	yaml|preset	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	return CoverageMode::fromString($coverageRaw);   // CoverageMode::fromString; null раньше -> Ignore
src/Analysis/Policy/Architecture/Configuration/ExcludeBlockValidator.php	100	ExcludeBlockValidator	parse	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	\assert(\is_array($value));
src/Analysis/Policy/Architecture/Configuration/ExcludeBlockValidator.php	108	ExcludeBlockValidator	parse	match	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$mode = $normalizer->normalizeMatchMode($index, $layerName . '.exclude', $value['match'] ?? null);
src/Analysis/Policy/Architecture/Configuration/ExcludeBlockValidator.php	138	ExcludeBlockValidator	assertMapShape	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_array($value)) {
src/Analysis/Policy/Architecture/Configuration/ExcludeBlockValidator.php	153	ExcludeBlockValidator	assertMapShape	любой	страж списка	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (array_is_list($value)) {
src/Analysis/Policy/Architecture/Configuration/ExcludeBlockValidator.php	227	ExcludeBlockValidator	rejectAllEmptyCriteria	любой	фильтр	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (array_filter($criteria) !== []) {
src/Analysis/Policy/Architecture/Configuration/LayerCriterionNormalizer.php	120	LayerCriterionNormalizer	normalizeLifecycle	pending	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$value = $entry['pending'] ?? null;
src/Analysis/Policy/Architecture/Configuration/LayerCriterionNormalizer.php	164	LayerCriterionNormalizer	normalizeMatchMode	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (\is_string($value)) {
src/Analysis/Policy/Architecture/Configuration/LayerCriterionNormalizer.php	169			architecture.layers[i].match	сужение домена (enum)	отказ	USER_INPUT	yaml|preset	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$candidate = MatchMode::tryFrom(strtolower($value));   // MatchMode::tryFrom(strtolower)
src/Analysis/Policy/Architecture/Configuration/LayerCriterionNormalizer.php	183	LayerCriterionNormalizer	normalizeMatchMode	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	\is_string($value) ? '"' . $value . '"' : get_debug_type($value),
src/Analysis/Policy/Architecture/Configuration/LayerCriterionNormalizer.php	220	LayerCriterionNormalizer	coerceToStringList	любой	проверка is_*	отказ	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$entries = \is_string($value) ? [$value] : $value;
src/Analysis/Policy/Architecture/Configuration/LayerCriterionNormalizer.php	222	LayerCriterionNormalizer	coerceToStringList	любой	проверка is_*	отказ	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_array($entries)) {
src/Analysis/Policy/Architecture/Configuration/LayerCriterionNormalizer.php	235	LayerCriterionNormalizer	coerceToStringList	любой	страж списка	отказ	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!array_is_list($entries)) {
src/Analysis/Policy/Architecture/Configuration/LayerCriterionNormalizer.php	294	LayerCriterionNormalizer	validateListEntry	любой	проверка is_*	отказ	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_string($entry) || $entry === '') {
src/Analysis/Policy/Architecture/Configuration/LayerCriterionNormalizer.php	303	LayerCriterionNormalizer	validateListEntry	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	\is_string($entry) ? "''" : get_debug_type($entry),
src/Analysis/Policy/Architecture/Configuration/LayersValidator.php	109	LayersValidator	buildLayerEntries	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_array($layersRaw)) {
src/Analysis/Policy/Architecture/Configuration/LayersValidator.php	116	LayersValidator	buildLayerEntries	любой	страж списка	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!array_is_list($layersRaw)) {
src/Analysis/Policy/Architecture/Configuration/LayersValidator.php	148	LayersValidator	buildSingleLayerEntry	match	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$mode = $this->normalizer->normalizeMatchMode($index, $name, $entry['match'] ?? null);
src/Analysis/Policy/Architecture/Configuration/LayersValidator.php	150	LayersValidator	buildSingleLayerEntry	exclude	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$exclude = ExcludeBlockValidator::parse($index, $name, $entry['exclude'] ?? null, $isTemplate, $this->normalizer);
src/Analysis/Policy/Architecture/Configuration/LayersValidator.php	249	LayersValidator	rejectAllEmptyCriteria	любой	фильтр	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (array_filter($criteria) !== []) {
src/Analysis/Policy/Architecture/Configuration/LayersValidator.php	268	LayersValidator	ensureEntryIsAssociativeArray	любой	проверка is_*+страж списка	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_array($entry) || array_is_list($entry)) {
src/Analysis/Policy/Architecture/Configuration/LayersValidator.php	311	LayersValidator	extractValidName	name	проверка is_*+сужение домена	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\array_key_exists('name', $entry) || !\is_string($entry['name']) || $entry['name'] === '') {
src/Analysis/Policy/Architecture/Configuration/LongFormAllowEntryNormalizer.php	67	LongFormAllowEntryNormalizer	normalize	target	проверка is_*	отказ	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!isset($entry['target']) || !\is_string($entry['target']) || $entry['target'] === '') {
src/Analysis/Policy/Architecture/Configuration/LongFormAllowEntryNormalizer.php	124	LongFormAllowEntryNormalizer	parseAllowCrossInstanceFlag	любой	фильтр	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	$presentKeys = array_values(array_filter(
src/Analysis/Policy/Architecture/Configuration/LongFormAllowEntryNormalizer.php	146	LongFormAllowEntryNormalizer	parseAllowCrossInstanceFlag	любой	проверка is_*	отказ	USER_INPUT	yaml|preset|cli	no	архитектурная под-схема со своим позиционным отказом (architecture.layers[i].*)	if (!\is_bool($value)) {
src/Analysis/Policy/Architecture/LayerViolation/LayerViolationOptions.php	96	LayerViolationOptions	fromArray	enabled,ENABLED	cast+подстановка дефолта	молча приведение	USER_INPUT	yaml|preset|cli	no	-	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Policy/Architecture/LayerViolation/LayerViolationOptions.php	97	LayerViolationOptions	fromArray	severity	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	-	severity: self::resolveSeverity($config['severity'] ?? null, 'severity', Severity::Warning),
src/Analysis/Policy/Architecture/LayerViolation/LayerViolationOptions.php	186			severity/unassigned severity	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	-	if ($raw === null) {   // null -> default severity
src/Analysis/Policy/Architecture/LayerViolation/LayerViolationOptions.php	194	LayerViolationOptions	resolveSeverity	любой	проверка is_*	отказ	USER_INPUT	yaml|preset|cli	no	-	if (!\is_string($raw)) {
src/Analysis/Policy/Architecture/LayerViolation/LayerViolationOptions.php	203			severity	сужение домена (enum)	отказ	USER_INPUT	yaml|preset|cli	no	-	$normalized = strtolower($raw);   // перебор Severity::cases() по strtolower
src/Analysis/Policy/Architecture/LayerViolation/UnassignedClassOptions.php	52	UnassignedClassOptions	fromArray	mode	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	-	$mode = self::resolveMode($config['mode'] ?? null);
src/Analysis/Policy/Architecture/LayerViolation/UnassignedClassOptions.php	107	UnassignedClassOptions	assertNoContradictoryEnabled	ENABLED	cast	молча приведение	USER_INPUT	yaml|preset|cli	no	-	$enabled = (bool) $config[RuleOptionKey::ENABLED];
src/Analysis/Policy/Architecture/LayerViolation/UnassignedClassOptions.php	158	UnassignedClassOptions	resolveMode	любой	проверка is_*	отказ	USER_INPUT	yaml|preset|cli	no	-	if (!\is_string($raw)) {
src/Analysis/Policy/Inline/Contract/ThresholdOverrideExtractor.php	101	ThresholdOverrideExtractor	extractWithDiagnostics	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	if (!\is_string($rulePattern)) {
src/Analysis/Policy/Inline/Contract/ThresholdOverrideExtractor.php	105	ThresholdOverrideExtractor	extractWithDiagnostics	любой	подстановка дефолта	молча дефолт	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	$valueString = self::cleanTrailingDocblock($match[2][0] ?? '');
